reportts,acnum,pos,egtm
2019-01-19 07:57:47,VQ-BGU,1,25.125259046219856
2019-01-19 07:57:47,VQ-BGU,1,24.90643701346761
2019-01-19 07:57:47,VQ-BGU,1,24.883305676227437
2019-01-19 07:57:47,VQ-BGU,1,24.50087510402902
2019-01-19 07:57:47,VQ-BGU,1,27.94092047674127
2019-01-19 07:57:47,VQ-BGU,1,27.164789034029425
2019-01-19 07:57:47,VQ-BGU,1,27.795756230424274
2019-01-19 07:57:47,VQ-BGU,1,26.628303932011995
2019-01-19 07:57:47,VQ-BGU,1,27.23471933593026
2019-01-19 07:57:47,VQ-BGU,1,25.99040695900932
2019-01-19 07:57:47,VQ-BGU,1,25.64533470852244
2019-01-19 07:57:47,VQ-BGU,1,25.045995146440173
2019-01-19 07:57:47,VQ-BGU,1,24.75729189330707
2019-01-19 07:57:47,VQ-BGU,1,26.932918051326958
2019-01-19 07:57:47,VQ-BGU,1,27.029273792326364
2019-01-19 07:57:47,VQ-BGU,1,29.361934554501573
2019-01-19 07:57:47,VQ-BGU,1,26.974040212146583
2019-01-19 07:57:47,VQ-BGU,1,27.588128650329438
2019-01-19 07:57:47,VQ-BGU,1,28.60588522059924
2019-01-19 07:57:47,VQ-BGU,1,25.56551587405952
2019-01-19 07:57:47,VQ-BGU,1,27.897515341105034
2019-01-19 07:57:47,VQ-BGU,1,23.62932676616307
2019-01-19 07:57:47,VQ-BGU,1,27.518853257526395
2019-01-19 07:57:47,VQ-BGU,1,25.377353731327972
2019-01-19 07:57:47,VQ-BGU,1,27.041091349358183
2019-01-19 07:57:47,VQ-BGU,1,28.113645620811567
2019-01-19 07:57:47,VQ-BGU,1,26.751714172038767
2019-01-19 07:57:47,VQ-BGU,1,26.1245208692531
2019-01-19 07:57:47,VQ-BGU,1,24.942483288825844
2019-01-19 07:57:47,VQ-BGU,1,27.718723874251822
2019-01-19 07:57:47,VQ-BGU,1,24.926559497413898
2019-01-19 07:57:47,VQ-BGU,1,25.63722302276038
2019-01-19 07:57:47,VQ-BGU,1,27.340559728411648
2019-01-19 07:57:47,VQ-BGU,1,26.661446066807695
2019-01-19 07:57:47,VQ-BGU,1,25.473546899403637
2019-01-19 07:57:47,VQ-BGU,1,27.472808673112404
2019-01-19 07:57:47,VQ-BGU,1,26.26714301219298
2019-01-19 07:57:47,VQ-BGU,1,26.502873771914146
2019-01-19 07:57:47,VQ-BGU,1,27.440844998525066
2019-01-19 07:57:47,VQ-BGU,1,26.34919339824979
2019-01-19 07:57:47,VQ-BGU,1,25.072138944442663
2019-01-19 07:57:47,VQ-BGU,1,27.875237120218813
2019-01-19 07:57:47,VQ-BGU,1,28.021980572430024
2019-01-19 07:57:47,VQ-BGU,1,25.49230154374168
2019-01-19 07:57:47,VQ-BGU,1,24.50243224730277
2019-01-19 07:57:47,VQ-BGU,1,25.87923852824899
2019-01-19 07:57:47,VQ-BGU,1,26.550442020071728
2019-01-19 07:57:47,VQ-BGU,1,25.913623234603108
2019-01-19 07:57:47,VQ-BGU,1,26.92277813286764
2019-01-19 07:57:47,VQ-BGU,1,26.720560568779245
2019-01-19 07:57:47,VQ-BGU,1,26.29130056977514
2019-01-19 07:57:47,VQ-BGU,1,24.128148228266983
2019-01-19 07:57:47,VQ-BGU,1,27.41904076658851
2019-01-19 07:57:47,VQ-BGU,1,27.168256731585018
2019-01-19 07:57:47,VQ-BGU,1,25.618292407480958
2019-01-19 07:57:47,VQ-BGU,1,26.16578942286703
2019-01-19 07:57:47,VQ-BGU,1,25.231532215029517
2019-01-19 07:57:47,VQ-BGU,1,24.132327958295306
2019-01-19 07:57:47,VQ-BGU,1,24.937473280935873
2019-01-19 07:57:47,VQ-BGU,1,26.061407523758408
2019-01-19 07:57:47,VQ-BGU,1,26.43163975411948
2019-01-19 07:57:47,VQ-BGU,1,26.824406700923475
2019-01-19 07:57:47,VQ-BGU,1,25.377862887418402
2019-01-19 07:57:47,VQ-BGU,1,23.716492195695594
2019-01-19 07:57:47,VQ-BGU,1,24.009907546803895
2019-01-19 07:57:47,VQ-BGU,1,24.627783184406866
2019-01-19 07:57:47,VQ-BGU,1,26.093251004928987
2019-01-19 07:57:47,VQ-BGU,1,26.375609811372602
2019-01-19 07:57:47,VQ-BGU,1,24.45386402495376
2019-01-19 07:57:47,VQ-BGU,1,24.098907726496307
2019-01-19 07:57:47,VQ-BGU,1,26.097707533611995
2019-01-19 07:57:47,VQ-BGU,1,26.0284663485564
2019-01-19 07:57:47,VQ-BGU,1,23.507999291218365
2019-01-19 07:57:47,VQ-BGU,1,24.71459151856937
2019-01-19 07:57:47,VQ-BGU,1,24.36714715332026
2019-01-19 07:57:47,VQ-BGU,1,22.90794241589417
2019-01-19 07:57:47,VQ-BGU,1,28.79932924124286
2019-01-19 07:57:47,VQ-BGU,1,27.200076277068014
2019-01-19 07:57:47,VQ-BGU,1,23.61513768621998
2019-01-19 07:57:47,VQ-BGU,1,24.884717625171145
2019-01-19 07:57:47,VQ-BGU,1,24.026253652447267
2019-01-19 07:57:47,VQ-BGU,1,23.77487588100073
2019-01-19 07:57:47,VQ-BGU,1,24.21432643699852
2019-01-19 07:57:47,VQ-BGU,1,24.96997571156156
2019-01-19 07:57:47,VQ-BGU,1,25.100050840016657
2019-01-19 07:57:47,VQ-BGU,1,22.6155845584574
2019-01-19 07:57:47,VQ-BGU,1,25.36566639835535
2019-01-19 07:57:47,VQ-BGU,1,24.666255539406094
2019-01-19 07:57:47,VQ-BGU,1,24.8966490678239
2019-01-19 07:57:47,VQ-BGU,1,27.27783985148684
2019-01-19 07:57:47,VQ-BGU,1,23.354798825670002
2019-01-19 07:57:47,VQ-BGU,1,24.943992263085434
2019-01-19 07:57:47,VQ-BGU,1,23.982310711315538
2019-01-19 07:57:47,VQ-BGU,1,23.976356789514
2019-01-19 07:57:47,VQ-BGU,1,23.756978011357262
2019-01-19 07:57:47,VQ-BGU,1,23.127920667364265
2019-01-19 07:57:47,VQ-BGU,1,24.750553383155193
2019-01-19 07:57:47,VQ-BGU,1,25.646997443619064
2019-01-19 07:57:47,VQ-BGU,1,22.71052676423011
2019-01-19 07:57:47,VQ-BGU,1,25.335992175759998
2019-01-19 07:57:47,VQ-BGU,1,23.93147774070114
2019-01-19 07:57:47,VQ-BGU,1,24.433304107822707
2019-01-19 07:57:47,VQ-BGU,1,24.53774228337852
2019-01-19 07:57:47,VQ-BGU,1,23.1351350685229
2019-01-19 07:57:47,VQ-BGU,1,26.14713151848015
2019-01-19 07:57:47,VQ-BGU,1,24.467971340637447
2019-01-19 07:57:47,VQ-BGU,1,23.57715120506883
2019-01-19 07:57:47,VQ-BGU,1,22.870123054901384
2019-01-19 07:57:47,VQ-BGU,1,24.18501209025257
2019-01-19 07:57:47,VQ-BGU,1,23.13710702058432
2019-01-19 07:57:47,VQ-BGU,1,26.30489655560971
2019-01-19 07:57:47,VQ-BGU,1,23.444530609354572
2019-01-19 07:57:47,VQ-BGU,1,23.786192180837933
2019-01-19 07:57:47,VQ-BGU,1,24.73369419929604
2019-01-19 07:57:47,VQ-BGU,1,23.097677719090363
2019-01-19 07:57:47,VQ-BGU,1,23.835385282872018
2019-01-19 07:57:47,VQ-BGU,1,26.618756578678394
2019-01-19 07:57:47,VQ-BGU,1,24.625882862987517
2019-01-19 07:57:47,VQ-BGU,1,23.614886014363336
2019-01-19 07:57:47,VQ-BGU,1,25.436616106847257
2019-01-19 07:57:47,VQ-BGU,1,23.29239817394346
2019-01-19 07:57:47,VQ-BGU,1,23.915302673064385
2019-01-19 07:57:47,VQ-BGU,1,26.897368925163356
2019-01-19 07:57:47,VQ-BGU,1,25.683300537931046
2019-01-19 07:57:47,VQ-BGU,1,23.873577166492346
2019-01-19 07:57:47,VQ-BGU,1,26.04301644677049
2019-01-19 07:57:47,VQ-BGU,1,26.56648808725646
2019-01-19 07:57:47,VQ-BGU,1,26.830010812178195
2019-01-19 07:57:47,VQ-BGU,1,24.458595808188335
2019-01-19 07:57:47,VQ-BGU,1,27.040749460228298
2019-01-19 07:57:47,VQ-BGU,1,26.11071472812828
2019-01-19 07:57:47,VQ-BGU,1,24.951029077084343
2019-01-19 07:57:47,VQ-BGU,1,26.483881131147797
2019-01-19 07:57:47,VQ-BGU,1,26.24457053435757
2019-01-19 07:57:47,VQ-BGU,1,24.102922443991496
2019-01-19 07:57:47,VQ-BGU,1,25.420063328081525
2019-01-19 07:57:47,VQ-BGU,1,24.077237718312833
2019-01-19 07:57:47,VQ-BGU,1,24.60403294244503
2019-01-19 07:57:47,VQ-BGU,1,23.694269731963054
2019-01-19 07:57:47,VQ-BGU,1,24.76268285093478
2019-01-19 07:57:47,VQ-BGU,1,23.87117066661245
2019-01-19 07:57:47,VQ-BGU,1,23.049349173873814
2019-01-19 07:57:47,VQ-BGU,1,26.859853022920564
2019-01-19 07:57:47,VQ-BGU,1,23.13150109844605
2019-01-19 07:57:47,VQ-BGU,1,25.87049236256297
2019-01-19 07:57:47,VQ-BGU,1,25.863425564509583
2019-01-19 07:57:47,VQ-BGU,1,24.997851493484134
2019-01-19 07:57:47,VQ-BGU,1,24.931509597337396
2019-01-19 07:57:47,VQ-BGU,1,26.767712538072402
2019-01-19 07:57:47,VQ-BGU,1,26.249986588397498
2019-01-19 07:57:47,VQ-BGU,1,22.945503743103888
2019-01-19 07:57:47,VQ-BGU,1,26.79761043737188
2019-01-19 07:57:47,VQ-BGU,1,24.60768864916133
2019-01-19 07:57:47,VQ-BGU,1,25.898042033766956
2019-01-19 07:57:47,VQ-BGU,1,24.63329880171296
2019-01-19 07:57:47,VQ-BGU,1,24.566849126410276
2019-01-19 07:57:47,VQ-BGU,2,25.762386173779063
2019-01-19 07:57:47,VQ-BGU,2,25.269322643349483
2019-01-19 07:57:47,VQ-BGU,2,26.15886945171576
2019-01-19 07:57:47,VQ-BGU,2,26.417183551870423
2019-01-19 07:57:47,VQ-BGU,2,26.245138644805195
2019-01-19 07:57:47,VQ-BGU,2,26.974242479871606
2019-01-19 07:57:47,VQ-BGU,2,27.046693641978592
2019-01-19 07:57:47,VQ-BGU,2,26.5450948413028
2019-01-19 07:57:47,VQ-BGU,2,27.25906735642222
2019-01-19 07:57:47,VQ-BGU,2,25.68426683375756
2019-01-19 07:57:47,VQ-BGU,2,26.15959614046372
2019-01-19 07:57:47,VQ-BGU,2,25.19947143026687
2019-01-19 07:57:47,VQ-BGU,2,25.7784615404627
2019-01-19 07:57:47,VQ-BGU,2,26.260148145332877
