reportts,acnum,pos,egtm
2019-01-19 07:57:47,VQ-BGU,1,25.826977264722586
2019-01-19 07:57:47,VQ-BGU,1,26.165675772901466
2019-01-19 07:57:47,VQ-BGU,1,26.033458728304765
2019-01-19 07:57:47,VQ-BGU,1,24.782077412905267
2019-01-19 07:57:47,VQ-BGU,1,27.21214448504719
2019-01-19 07:57:47,VQ-BGU,1,26.48963863164363
2019-01-19 07:57:47,VQ-BGU,1,26.585732941653532
2019-01-19 07:57:47,VQ-BGU,1,26.711533633411534
2019-01-19 07:57:47,VQ-BGU,1,26.83992136455663
2019-01-19 07:57:47,VQ-BGU,1,26.451530645445246
2019-01-19 07:57:47,VQ-BGU,1,25.897035507906878
2019-01-19 07:57:47,VQ-BGU,1,25.61417105270499
2019-01-19 07:57:47,VQ-BGU,1,26.035801781446878
2019-01-19 07:57:47,VQ-BGU,1,27.18566054943642
2019-01-19 07:57:47,VQ-BGU,1,27.44014420480096
2019-01-19 07:57:47,VQ-BGU,1,29.40125235334142
2019-01-19 07:57:47,VQ-BGU,1,27.538060727869436
2019-01-19 07:57:47,VQ-BGU,1,27.11215248647426
2019-01-19 07:57:47,VQ-BGU,1,28.27653946552499
2019-01-19 07:57:47,VQ-BGU,1,26.32667560076186
2019-01-19 07:57:47,VQ-BGU,1,28.37182932750568
2019-01-19 07:57:47,VQ-BGU,1,24.135308306915704
2019-01-19 07:57:47,VQ-BGU,1,27.70193268531449
2019-01-19 07:57:47,VQ-BGU,1,25.492317571923593
2019-01-19 07:57:47,VQ-BGU,1,27.131823110914013
2019-01-19 07:57:47,VQ-BGU,1,27.504979697446515
2019-01-19 07:57:47,VQ-BGU,1,27.324177146041052
2019-01-19 07:57:47,VQ-BGU,1,26.910140882322082
2019-01-19 07:57:47,VQ-BGU,1,26.80872996659474
2019-01-19 07:57:47,VQ-BGU,1,26.75472751468635
2019-01-19 07:57:47,VQ-BGU,1,24.663731251675188
2019-01-19 07:57:47,VQ-BGU,1,25.928077856271216
2019-01-19 07:57:47,VQ-BGU,1,27.66017768414764
2019-01-19 07:57:47,VQ-BGU,1,26.94779553671708
2019-01-19 07:57:47,VQ-BGU,1,26.395081908548264
2019-01-19 07:57:47,VQ-BGU,1,26.253760527169106
2019-01-19 07:57:47,VQ-BGU,1,25.11701645902724
2019-01-19 07:57:47,VQ-BGU,1,26.205224103506055
2019-01-19 07:57:47,VQ-BGU,1,26.080063323860543
2019-01-19 07:57:47,VQ-BGU,1,26.6567832562759
2019-01-19 07:57:47,VQ-BGU,1,24.37736937089022
2019-01-19 07:57:47,VQ-BGU,1,26.220478443300237
2019-01-19 07:57:47,VQ-BGU,1,26.179693830799522
2019-01-19 07:57:47,VQ-BGU,1,24.879959733342446
2019-01-19 07:57:47,VQ-BGU,1,24.561568363981337
2019-01-19 07:57:47,VQ-BGU,1,25.936327873335983
2019-01-19 07:57:47,VQ-BGU,1,27.16789748249937
2019-01-19 07:57:47,VQ-BGU,1,26.040887355381642
2019-01-19 07:57:47,VQ-BGU,1,26.933441837978137
2019-01-19 07:57:47,VQ-BGU,1,26.252295249273914
2019-01-19 07:57:47,VQ-BGU,1,25.56330805091511
2019-01-19 07:57:47,VQ-BGU,1,23.590112907266814
2019-01-19 07:57:47,VQ-BGU,1,26.518008562795956
2019-01-19 07:57:47,VQ-BGU,1,25.609257300112063
2019-01-19 07:57:47,VQ-BGU,1,25.605551003074197
2019-01-19 07:57:47,VQ-BGU,1,25.57929626353041
2019-01-19 07:57:47,VQ-BGU,1,24.942986403948566
2019-01-19 07:57:47,VQ-BGU,1,25.40190195989851
2019-01-19 07:57:47,VQ-BGU,1,25.09942117425379
2019-01-19 07:57:47,VQ-BGU,1,25.63980404937007
2019-01-19 07:57:47,VQ-BGU,1,26.49047347682381
2019-01-19 07:57:47,VQ-BGU,1,25.68116190946563
2019-01-19 07:57:47,VQ-BGU,1,24.778298003352347
2019-01-19 07:57:47,VQ-BGU,1,24.04752079727416
2019-01-19 07:57:47,VQ-BGU,1,24.740915412675008
2019-01-19 07:57:47,VQ-BGU,1,24.53130185179134
2019-01-19 07:57:47,VQ-BGU,1,25.638197762420987
2019-01-19 07:57:47,VQ-BGU,1,24.996338544647813
2019-01-19 07:57:47,VQ-BGU,1,25.22644276046327
2019-01-19 07:57:47,VQ-BGU,1,25.066721991078794
2019-01-19 07:57:47,VQ-BGU,1,25.43181890697292
2019-01-19 07:57:47,VQ-BGU,1,25.454328975396265
2019-01-19 07:57:47,VQ-BGU,1,24.542838714773154
2019-01-19 07:57:47,VQ-BGU,1,24.530487721739576
2019-01-19 07:57:47,VQ-BGU,1,25.106443662726065
2019-01-19 07:57:47,VQ-BGU,1,23.093909799530252
2019-01-19 07:57:47,VQ-BGU,1,26.95186688540292
2019-01-19 07:57:47,VQ-BGU,1,26.355348323634814
2019-01-19 07:57:47,VQ-BGU,1,22.46565950653519
2019-01-19 07:57:47,VQ-BGU,1,25.695554930712376
2019-01-19 07:57:47,VQ-BGU,1,24.900493770730407
